tweet_id,timestamp,name,tweet_source,ratings,dog_stages,jpg_url,img_num,breed,confidence,retweet_count,favorite_count
886983233522544640,2017-07-17 16:17:36+00:00,Maya,Twitter for iPhone,1.3,,https://pbs.twimg.com/media/DE8yicJW0AAAvBJ.jpg,2.0,Chihuahua,0.793469,8084,35859
886736880519319552,2017-07-16 23:58:41+00:00,Mingus,Twitter for iPhone,1.3,,https://pbs.twimg.com/media/DE5Se8FXcAAJFx4.jpg,1.0,kuvasz,0.309706,3443,12306
886680336477933568,2017-07-16 20:14:00+00:00,Derek,Twitter for iPhone,1.3,,https://pbs.twimg.com/media/DE4fEDzWAAAyHMM.jpg,1.0,none,0.0,4610,22798
886366144734445568,2017-07-15 23:25:31+00:00,Roscoe,Twitter for iPhone,1.2,pupper,https://pbs.twimg.com/media/DE0BTnQUwAApKEH.jpg,1.0,French_bulldog,0.999201,3316,21524
886258384151887873,2017-07-15 16:17:19+00:00,Waffles,Twitter for iPhone,1.3,,https://pbs.twimg.com/media/DEyfTG4UMAE4aE9.jpg,1.0,pug,0.943575,6523,28469
885984800019947520,2017-07-14 22:10:11+00:00,Jimbo,Twitter for iPhone,1.2,,https://pbs.twimg.com/media/DEumeWWV0AA-Z61.jpg,1.0,Blenheim_spaniel,0.972494,7097,33382
885528943205470208,2017-07-13 15:58:47+00:00,Maisey,Twitter for iPhone,1.3,,https://pbs.twimg.com/media/DEoH3yvXgAAzQtS.jpg,1.0,pug,0.369275,6683,36689
884925521741709313,2017-07-12 00:01:00+00:00,Earl,Twitter for iPhone,1.2,,https://pbs.twimg.com/media/DEfjEaNXkAAtPlj.jpg,1.0,Italian_greyhound,0.259916,16439,68152
884876753390489601,2017-07-11 20:47:12+00:00,Lola,Twitter for iPhone,1.3,,https://pbs.twimg.com/media/DEe2tZXXkAAwyX3.jpg,1.0,chow,0.822103,6096,28514
884562892145688576,2017-07-11 00:00:02+00:00,Kevin,Twitter for iPhone,1.3,,https://pbs.twimg.com/media/DEaZQkfXUAEC7qB.jpg,1.0,pug,0.5464060000000001,5100,24765
884162670584377345,2017-07-09 21:29:42+00:00,Yogi,Twitter for iPhone,1.2,doggo,https://pbs.twimg.com/media/DEUtQbzW0AUTv_o.jpg,1.0,German_shepherd,0.707046,3128,20771
883838122936631299,2017-07-09 00:00:04+00:00,Noah,Twitter for iPhone,1.2,,https://pbs.twimg.com/media/DEQGFgAXUAAEvfi.jpg,1.0,Doberman,0.610946,3586,22349
883482846933004288,2017-07-08 00:28:19+00:00,Bella,Twitter for iPhone,0.5,,https://pbs.twimg.com/media/DELC9dZXUAADqUk.jpg,1.0,golden_retriever,0.943082,10407,46860
883360690899218434,2017-07-07 16:22:55+00:00,Grizzwald,Twitter for iPhone,1.3,floofer,https://pbs.twimg.com/media/DEJT3FeXoAAtwUy.jpg,1.0,chow,0.987997,3825,22986
882992080364220416,2017-07-06 15:58:11+00:00,Rusty,Twitter for iPhone,1.3,,https://pbs.twimg.com/media/DEEEnIqXYAAiJh_.jpg,1.0,Eskimo_dog,0.466778,4122,24445
882762694511734784,2017-07-06 00:46:41+00:00,Gus,Twitter for iPhone,1.2,pupper,https://pbs.twimg.com/media/DEAz_HHXsAA-p_z.jpg,1.0,Labrador_retriever,0.85005,5134,28903
882627270321602560,2017-07-05 15:48:34+00:00,Stanley,Twitter for iPhone,1.3,,https://pbs.twimg.com/media/DD-40X3WAAAJPU5.jpg,1.0,Pembroke,0.542982,6342,28382
882268110199369728,2017-07-04 16:01:23+00:00,Alfy,Twitter for iPhone,1.3,,https://pbs.twimg.com/media/DD5yKdPW0AArzX8.jpg,1.0,golden_retriever,0.762211,12118,45880
882045870035918850,2017-07-04 01:18:17+00:00,Koko,Twitter for iPhone,1.3,,https://pbs.twimg.com/media/DD2oCl2WAAEI_4a.jpg,1.0,golden_retriever,0.00694063,5203,29900
881906580714921986,2017-07-03 16:04:48+00:00,Rey,Twitter for iPhone,1.2,,https://pbs.twimg.com/media/DD0pWm9XcAAeSBL.jpg,1.0,Weimaraner,0.291539,3533,24773
881666595344535552,2017-07-03 00:11:11+00:00,Gary,Twitter for iPhone,1.3,,https://pbs.twimg.com/media/DDxPFwbWAAEbVVR.jpg,1.0,Saluki,0.529012,11099,51522
881268444196462592,2017-07-01 21:49:04+00:00,Elliot,Twitter for iPhone,1.2,,https://pbs.twimg.com/media/DDrk-f9WAAI-WQv.jpg,1.0,none,0.0,5358,23501
880935762899988482,2017-06-30 23:47:07+00:00,Louis,Twitter for iPhone,1.3,,https://pbs.twimg.com/media/DDm2Z5aXUAEDS2u.jpg,1.0,none,0.0,2886,17346
880465832366813184,2017-06-29 16:39:47+00:00,Bella,Twitter for iPhone,1.2,,https://pbs.twimg.com/media/DDgK-J4XUAIEV9W.jpg,1.0,golden_retriever,0.913255,6546,29075
880221127280381952,2017-06-29 00:27:25+00:00,Jesse,Twitter for iPhone,1.2,,https://pbs.twimg.com/media/DDcscbXU0AIfDzs.jpg,1.0,Chihuahua,0.238525,4436,27640
879862464715927552,2017-06-28 00:42:13+00:00,Romeo,Twitter for iPhone,1.3,,https://pbs.twimg.com/media/DDXmPrbWAAEKMvy.jpg,3.0,basset,0.813507,3642,22667
879492040517615616,2017-06-27 00:10:17+00:00,Bailey,Twitter for iPhone,1.2,,https://pbs.twimg.com/media/DDSVWMvXsAEgmMK.jpg,1.0,German_short-haired_pointer,0.479896,3323,23822
879415818425184262,2017-06-26 19:07:24+00:00,Duddles,Twitter for iPhone,1.3,,https://pbs.twimg.com/ext_tw_video_thumb/879415784908390401/pu/img/cX7XI1TnUsseGET5.jpg,1.0,English_springer,0.383404,45849,107956
879376492567855104,2017-06-26 16:31:08+00:00,Jack,Twitter for iPhone,1.2,,https://pbs.twimg.com/media/DDQsQGFV0AAw6u9.jpg,1.0,Labrador_retriever,0.0334961,3261,17099
879050749262655488,2017-06-25 18:56:45+00:00,Steven,Twitter for iPhone,1.1,,https://pbs.twimg.com/media/DDMD_phXoAQ1qf0.jpg,1.0,none,0.0,4941,23022
879008229531029506,2017-06-25 16:07:47+00:00,Beau,Twitter for iPhone,1.3,,https://pbs.twimg.com/media/DDLdUrqXYAMOVzY.jpg,1.0,vizsla,0.960513,2812,19317
878776093423087618,2017-06-25 00:45:22+00:00,Snoopy,Twitter for iPhone,1.3,puppo,https://pbs.twimg.com/media/DDIKMXzW0AEibje.jpg,2.0,Italian_greyhound,0.734684,4319,19763
878281511006478336,2017-06-23 16:00:04+00:00,Shadow,Twitter for iPhone,1.3,,https://pbs.twimg.com/media/DDBIX9QVYAAohGa.jpg,1.0,basset,0.32042,1349,7913
878057613040115712,2017-06-23 01:10:23+00:00,Emmy,Twitter for iPhone,1.4,,https://pbs.twimg.com/media/DC98vABUIAA97pz.jpg,1.0,French_bulldog,0.839097,7181,42876
877736472329191424,2017-06-22 03:54:17+00:00,Aja,Twitter for iPhone,1.3,,https://pbs.twimg.com/media/DC5YqoQW0AArOLH.jpg,2.0,Chesapeake_Bay_retriever,0.8379559999999999,17300,71144
877556246731214848,2017-06-21 15:58:08+00:00,Penny,Twitter for iPhone,1.2,,https://pbs.twimg.com/media/DC20wEcW0AAf59m.jpg,1.0,basset,0.995368,3994,23258
877316821321428993,2017-06-21 00:06:44+00:00,Dante,Twitter for iPhone,1.3,,https://pbs.twimg.com/media/DCza_vtXkAQXGpC.jpg,1.0,Saluki,0.5099670000000001,5414,27907
877201837425926144,2017-06-20 16:29:50+00:00,Nelly,Twitter for iPhone,1.2,,https://pbs.twimg.com/media/DCxyahJWsAAddSC.jpg,1.0,Pembroke,0.93112,5880,27755
876838120628539392,2017-06-19 16:24:33+00:00,Ginger,Twitter for iPhone,1.2,pupper,https://pbs.twimg.com/media/DCsnnZsVwAEfkyi.jpg,1.0,bloodhound,0.575751,3506,21125
876484053909872640,2017-06-18 16:57:37+00:00,Benedict,Twitter for iPhone,1.3,,https://pbs.twimg.com/media/DCnll_dUQAAkBdG.jpg,1.0,golden_retriever,0.874566,2511,19163
876120275196170240,2017-06-17 16:52:05+00:00,Venti,Twitter for iPhone,1.3,,https://pbs.twimg.com/media/DCiavj_UwAAcXep.jpg,1.0,Bernese_mountain_dog,0.534327,4903,28490
875747767867523072,2017-06-16 16:11:53+00:00,Goose,Twitter for iPhone,1.3,,https://pbs.twimg.com/media/DCdH8YpUQAAiEbL.jpg,1.0,Labrador_retriever,0.799551,4497,25773
875144289856114688,2017-06-15 00:13:52+00:00,Nugget,Twitter for iPhone,1.3,,https://pbs.twimg.com/ext_tw_video_thumb/875144175078957056/pu/img/BRi_l7vUdpb93Knf.jpg,1.0,Siberian_husky,0.245048,5081,22185
874680097055178752,2017-06-13 17:29:20+00:00,Cash,Twitter for iPhone,1.2,,https://pbs.twimg.com/media/DCN85nGUwAAzG_q.jpg,1.0,Labrador_retriever,0.836052,4875,28439
874296783580663808,2017-06-12 16:06:11+00:00,Jed,Twitter for iPhone,1.3,pupper,https://pbs.twimg.com/media/DCIgSR0XgAANEOY.jpg,1.0,cocker_spaniel,0.437216,4308,26651
874012996292530176,2017-06-11 21:18:31+00:00,Sebastian,Twitter for iPhone,1.3,puppo,https://pbs.twimg.com/media/DCEeLxjXsAAvNSM.jpg,2.0,Cardigan,0.806674,11007,35501
873213775632977920,2017-06-09 16:22:42+00:00,Sierra,Twitter for iPhone,1.2,pupper,https://pbs.twimg.com/media/DB5HTBGXUAE0TiK.jpg,1.0,vizsla,0.6197819999999999,1667,7467
872620804844003328,2017-06-08 01:06:27+00:00,Monkey,Twitter for iPhone,1.3,,https://pbs.twimg.com/media/DBwr_hzXkAEnZBW.jpg,1.0,cocker_spaniel,0.513191,3911,21309
872261713294495745,2017-06-07 01:19:32+00:00,Harry,Twitter for iPhone,1.3,,https://pbs.twimg.com/media/DBrlZk2UQAAfAkd.jpg,2.0,Labrador_retriever,0.972019,6649,35085
872122724285648897,2017-06-06 16:07:15+00:00,Kody,Twitter for iPhone,1.2,,https://pbs.twimg.com/media/DBpm-5UXcAUeCru.jpg,1.0,pug,0.06673630000000001,8549,35324
871879754684805121,2017-06-06 00:01:46+00:00,Lassie,Twitter for iPhone,1.3,,https://pbs.twimg.com/media/DBmKAmBXUAE-pQ-.jpg,1.0,Shetland_sheepdog,0.969171,11918,39090
871762521631449091,2017-06-05 16:15:56+00:00,Rover,Twitter for iPhone,1.2,pupper,https://pbs.twimg.com/media/DBkfY58XcAEdzZy.jpg,2.0,Labrador_retriever,0.921393,3678,20787
871515927908634625,2017-06-04 23:56:03+00:00,Napolean,Twitter for iPhone,1.2,doggo,https://pbs.twimg.com/media/DBg_HT9WAAEeIMM.jpg,2.0,komondor,0.974781,3628,20730
871032628920680449,2017-06-03 15:55:36+00:00,Boomer,Twitter for iPhone,1.3,,https://pbs.twimg.com/media/DBaHi3YXgAE6knM.jpg,1.0,kelpie,0.3980530000000001,3999,23255
870656317836468226,2017-06-02 15:00:16+00:00,Cody,Twitter for iPhone,1.3,,https://pbs.twimg.com/media/DBUxSSTXsAA-Jn1.jpg,4.0,Pembroke,0.945495,2817,12819
870374049280663552,2017-06-01 20:18:38+00:00,Zoey,Twitter for iPhone,1.3,,https://pbs.twimg.com/media/DBQwlFCXkAACSkI.jpg,1.0,golden_retriever,0.841001,27680,85011
870308999962521604,2017-06-01 16:00:09+00:00,Rumble,Twitter for iPhone,1.3,,https://pbs.twimg.com/media/DBP1asiUAAEKZI5.jpg,2.0,Greater_Swiss_Mountain_dog,0.6227520000000001,4384,22453
870063196459192321,2017-05-31 23:43:25+00:00,Clifford,Twitter for iPhone,1.4,,https://pbs.twimg.com/media/DBMV3NnXUAAm0Pp.jpg,1.0,none,0.0,8840,37771
869772420881756160,2017-05-31 04:27:59+00:00,Dewey,Twitter for iPhone,1.3,,https://pbs.twimg.com/media/DBINZcxXgAQ-R6P.jpg,1.0,Pembroke,0.980148,10663,43710
869702957897576449,2017-05-30 23:51:58+00:00,Stanley,Twitter for iPhone,1.3,,https://pbs.twimg.com/media/DBHOOfOXoAABKlU.jpg,1.0,Pembroke,0.993449,6728,29116
869596645499047938,2017-05-30 16:49:31+00:00,Scout,Twitter for iPhone,1.2,doggo,https://pbs.twimg.com/media/DBFtiYqWAAAsjj1.jpg,1.0,Chihuahua,0.955156,3327,16476
869227993411051520,2017-05-29 16:24:37+00:00,Gizmo,Twitter for iPhone,1.3,,https://pbs.twimg.com/media/DBAePiVXcAAqHSR.jpg,1.0,Pembroke,0.664181,4023,21112
868880397819494401,2017-05-28 17:23:24+00:00,Walter,Twitter for iPhone,1.4,,https://pbs.twimg.com/media/DA7iHL5U0AA1OQo.jpg,1.0,French_bulldog,0.0999839,12518,55098
868552278524837888,2017-05-27 19:39:34+00:00,Cooper,Twitter for iPhone,1.2,,https://pbs.twimg.com/media/DA23sCeVoAE3uF0.jpg,1.0,whippet,0.378151,2240,10539
867774946302451713,2017-05-25 16:10:44+00:00,Harold,Twitter for iPhone,1.3,,https://pbs.twimg.com/media/DAr0tDZXUAEMvdu.jpg,2.0,Border_collie,0.661953,7788,35179
867421006826221569,2017-05-24 16:44:18+00:00,Shikha,Twitter for iPhone,1.2,puppo,https://pbs.twimg.com/media/DAmyy8FXYAIH8Ty.jpg,1.0,Eskimo_dog,0.6164569999999999,2697,16755
866686824827068416,2017-05-22 16:06:55+00:00,Lili,Twitter for iPhone,1.2,,https://pbs.twimg.com/media/DAcXEWuXkAIBDGJ.jpg,1.0,flat-coated_retriever,0.51473,3727,20070
866450705531457537,2017-05-22 00:28:40+00:00,Jamesy,Twitter for iPhone,1.3,pupper,https://pbs.twimg.com/media/DAZAUfBXcAAG_Nn.jpg,2.0,French_bulldog,0.905334,32883,106827
866334964761202691,2017-05-21 16:48:45+00:00,Coco,Twitter for iPhone,1.2,,https://pbs.twimg.com/media/DAXXDQNXgAAoYQH.jpg,1.0,Samoyed,0.984086,15546,54720
865718153858494464,2017-05-19 23:57:46+00:00,Boomer,Twitter for iPhone,1.3,,https://pbs.twimg.com/media/DAOmEZiXYAAcv2S.jpg,1.0,golden_retriever,0.673664,6008,26640
865359393868664832,2017-05-19 00:12:11+00:00,Sammy,Twitter for iPhone,1.3,,https://pbs.twimg.com/media/DAJfxqGVoAAnvQt.jpg,2.0,Chesapeake_Bay_retriever,0.832435,5384,27530
865006731092295680,2017-05-18 00:50:50+00:00,Nelly,Twitter for iPhone,1.3,,https://pbs.twimg.com/media/DAEfCFXUIAA1uqj.jpg,1.0,Pembroke,0.989882,8209,29063
864279568663928832,2017-05-16 00:41:21+00:00,Meatball,Twitter for iPhone,1.2,,https://pbs.twimg.com/media/C_6JrWZVwAAHhCD.jpg,1.0,bull_mastiff,0.668613,3266,15195
864197398364647424,2017-05-15 19:14:50+00:00,Paisley,Twitter for iPhone,1.3,,https://pbs.twimg.com/media/C_4-8iPV0AA1Twg.jpg,4.0,golden_retriever,0.945905,9616,31459
863907417377173506,2017-05-15 00:02:33+00:00,Albus,Twitter for iPhone,1.3,,https://pbs.twimg.com/media/C_03NPeUQAAgrMl.jpg,1.0,none,0.0,4441,21477
863553081350529029,2017-05-14 00:34:33+00:00,Neptune,Twitter for iPhone,1.3,,https://pbs.twimg.com/ext_tw_video_thumb/863553036815355904/pu/img/B6Dos-XOD8l82tK7.jpg,1.0,Eskimo_dog,0.41333,4489,15935
863432100342583297,2017-05-13 16:33:49+00:00,Belle,Twitter for iPhone,1.2,,https://pbs.twimg.com/media/C_uG6eAUAAAvMvR.jpg,1.0,Staffordshire_bullterrier,0.690517,5664,24829
863062471531167744,2017-05-12 16:05:02+00:00,Quinn,Twitter for iPhone,1.3,,https://pbs.twimg.com/media/C_o2vKCUwAAgtOp.jpg,2.0,French_bulldog,0.935804,2687,8945
862831371563274240,2017-05-12 00:46:44+00:00,Zooey,Twitter for iPhone,1.3,,https://pbs.twimg.com/media/C_lkieeVwAAm0L4.jpg,2.0,Australian_terrier,0.207281,5457,20011
862722525377298433,2017-05-11 17:34:13+00:00,Dave,Twitter for iPhone,1.1,,https://pbs.twimg.com/media/C_kBjuUUIAArs2-.jpg,1.0,basset,0.39333,3809,17779
862457590147678208,2017-05-11 00:01:27+00:00,Jersey,Twitter for iPhone,1.3,,https://pbs.twimg.com/media/C_gQmaTUMAAPYSS.jpg,1.0,none,0.0,5388,21492
861383897657036800,2017-05-08 00:54:59+00:00,Hobbes,Twitter for iPhone,1.3,,https://pbs.twimg.com/media/C_RAFTxUAAAbXjV.jpg,1.0,Cardigan,0.771008,11528,37744
861005113778896900,2017-05-06 23:49:50+00:00,Burt,Twitter for iPhone,1.2,,https://pbs.twimg.com/media/C_LnlF5VoAEsL1K.jpg,1.0,German_shepherd,0.507951,4119,17538
860563773140209665,2017-05-05 18:36:06+00:00,Lorenzo,Twitter for iPhone,1.3,,https://pbs.twimg.com/media/C_FWL0vVwAA13N7.jpg,1.0,Cardigan,0.583936,2334,7878
860524505164394496,2017-05-05 16:00:04+00:00,Carl,Twitter for iPhone,1.3,,https://pbs.twimg.com/media/C_EyeKuXkAAdxY-.jpg,1.0,Bedlington_terrier,0.286558,5698,24678
860276583193509888,2017-05-04 23:34:55+00:00,Jordy,Twitter for iPhone,1.2,,https://pbs.twimg.com/media/C_BQ_NlVwAAgYGD.jpg,1.0,none,0.0,3745,19154
859924526012018688,2017-05-04 00:15:58+00:00,Milky,Twitter for iPhone,1.2,,https://pbs.twimg.com/media/C-8QypZXcAAekaF.jpg,1.0,French_bulldog,0.254587,4349,20021
859851578198683649,2017-05-03 19:26:06+00:00,Trooper,Twitter for iPhone,1.3,,https://pbs.twimg.com/media/C-7OcfyXsAAsqzU.jpg,4.0,Labrador_retriever,0.899086,3780,16105
858471635011153920,2017-04-30 00:02:42+00:00,Sophie,Twitter for iPhone,1.3,,https://pbs.twimg.com/media/C-nnZBdXkAAB-wg.jpg,1.0,Pembroke,0.987407,5271,22640
858107933456039936,2017-04-28 23:57:28+00:00,Wyatt,Twitter for iPhone,1.2,,https://pbs.twimg.com/media/C-icm_WXUAAmuRR.jpg,1.0,golden_retriever,0.863874,3154,16524
857989990357356544,2017-04-28 16:08:49+00:00,Rosie,Twitter for iPhone,1.2,,https://pbs.twimg.com/media/C-gxV9ZXkAIBL-S.jpg,1.0,French_bulldog,0.43258,2812,16952
857746408056729600,2017-04-28 00:00:54+00:00,Thor,Twitter for iPhone,1.3,,https://pbs.twimg.com/media/C-dTzBzXUAQRjYz.jpg,1.0,Labrador_retriever,0.919832,11524,36021
857263160327368704,2017-04-26 16:00:39+00:00,Oscar,Twitter for iPhone,1.3,,https://pbs.twimg.com/media/C-WcS4MXoAADrBU.jpg,1.0,Samoyed,0.998021,4934,21041
857029823797047296,2017-04-26 00:33:27+00:00,Zeke,Twitter for iPhone,1.2,,https://pbs.twimg.com/media/C-TIEwMW0AEjb55.jpg,2.0,golden_retriever,0.968623,4364,19910
856543823941562368,2017-04-24 16:22:16+00:00,Callie,Twitter for iPhone,1.2,,https://pbs.twimg.com/media/C-MOEDCXYAEjp7o.jpg,1.0,Boston_bull,0.30691,3131,17135
856282028240666624,2017-04-23 23:01:59+00:00,Cermet,Twitter for iPhone,1.4,,https://pbs.twimg.com/media/C-If9ZwXoAAfDX2.jpg,4.0,Chihuahua,0.8765430000000001,6841,29086
854732716440526848,2017-04-19 16:25:34+00:00,Marlee,Twitter for iPhone,1.2,,https://pbs.twimg.com/media/C9ye3b3WAAAlTo0.jpg,1.0,Pembroke,0.6955479999999999,6690,24188
854482394044301312,2017-04-18 23:50:52+00:00,Arya,Twitter for iPhone,1.3,,https://pbs.twimg.com/media/C9u7MtmV0AA741s.jpg,1.0,Chihuahua,0.26024200000000003,7608,31131
854365224396361728,2017-04-18 16:05:17+00:00,Einstein,Twitter for iPhone,1.3,,https://pbs.twimg.com/media/C9tQokgUIAEETSx.jpg,1.0,Pembroke,0.90708,5159,20046
853760880890318849,2017-04-17 00:03:50+00:00,Alice,Twitter for iPhone,1.2,,https://pbs.twimg.com/media/C9kq_bbVwAAuRZd.jpg,1.0,miniature_pinscher,0.29251900000000003,6403,30414
853299958564483072,2017-04-15 17:32:18+00:00,Rumpole,Twitter for iPhone,1.3,,https://pbs.twimg.com/media/C9eHyF7XgAAOxPM.jpg,1.0,none,0.0,3928,16508
852912242202992640,2017-04-14 15:51:39+00:00,Benny,Twitter for iPhone,1.2,,https://pbs.twimg.com/media/C9YnKK3VoAAxn1E.jpg,1.0,Great_Dane,0.7837649999999999,2037,9658
852672615818899456,2017-04-13 23:59:28+00:00,Aspen,Twitter for iPhone,1.2,,https://pbs.twimg.com/media/C9VNNp1XkAEWRFb.jpg,1.0,golden_retriever,0.7112350000000001,2388,15939
852553447878664193,2017-04-13 16:05:56+00:00,Jarod,Twitter for iPhone,1.3,,https://pbs.twimg.com/media/C9Tg1bPW0AkAMDI.jpg,1.0,bloodhound,0.186498,3885,17492
852311364735569921,2017-04-13 00:03:59+00:00,Wiggles,Twitter for iPhone,1.3,,https://pbs.twimg.com/media/C9QEqZ7XYAIR7fS.jpg,1.0,none,0.0,10961,35325
852226086759018497,2017-04-12 18:25:07+00:00,General,Twitter Web Client,1.4,,https://pbs.twimg.com/ext_tw_video_thumb/852223481894903808/pu/img/JWNq40ol4DXvHoUP.jpg,1.0,none,0.0,7570,21378
852189679701164033,2017-04-12 16:00:27+00:00,Sailor,Twitter for iPhone,1.2,,https://pbs.twimg.com/media/C9OV99SXsAEmj1U.jpg,1.0,Bernese_mountain_dog,0.415374,1741,12217
851464819735769094,2017-04-10 16:00:07+00:00,Iggy,Twitter for iPhone,1.4,,https://pbs.twimg.com/media/C9ECujZXsAAPCSM.jpg,2.0,none,0.0,7855,25944
851224888060895234,2017-04-10 00:06:42+00:00,Snoop,Twitter for iPhone,1.3,,https://pbs.twimg.com/media/C9AohFoWsAUmxDs.jpg,3.0,standard_poodle,0.00568265,6350,22090
850753642995093505,2017-04-08 16:54:09+00:00,Kyle,Twitter for iPhone,1.1,,https://pbs.twimg.com/media/C8576jrW0AEYWFy.jpg,1.0,pug,0.996952,10352,33348
850380195714523136,2017-04-07 16:10:12+00:00,Leo,Twitter for iPhone,1.3,,https://pbs.twimg.com/ext_tw_video_thumb/850380153985355777/pu/img/lFouhg-EZvJs8eMr.jpg,1.0,Yorkshire_terrier,0.249012,2915,13994
850145622816686080,2017-04-07 00:38:06+00:00,Riley,Twitter for iPhone,1.1,,https://pbs.twimg.com/media/C8xS655XkAAv9vo.jpg,2.0,kelpie,0.10539,4244,17519
850019790995546112,2017-04-06 16:18:05+00:00,Boomer,Twitter for iPhone,1.2,pupper,https://pbs.twimg.com/media/C8vgfTsXgAA561h.jpg,3.0,Shetland_sheepdog,0.759907,5459,21944
849412302885593088,2017-04-05 00:04:08+00:00,Noosh,Twitter for iPhone,1.2,,https://pbs.twimg.com/media/C8m3-iQVoAAETnF.jpg,4.0,schipperke,0.907559,3487,17039
849051919805034497,2017-04-04 00:12:06+00:00,Kevin,Twitter for iPhone,1.3,,https://pbs.twimg.com/media/C8hwNxbXYAAwyVG.jpg,1.0,none,0.0,7396,32617
848324959059550208,2017-04-02 00:03:26+00:00,Odin,Twitter for iPhone,1.2,,https://pbs.twimg.com/media/C8XbDR1WAAAxND8.jpg,1.0,malamute,0.5445760000000001,4037,20229
848212111729840128,2017-04-01 16:35:01+00:00,Jerry,Twitter for iPhone,0.6,,https://pbs.twimg.com/media/C8V0aI5V0AAgO9m.jpg,1.0,Bedlington_terrier,0.333486,3444,17618
847962785489326080,2017-04-01 00:04:17+00:00,Georgie,Twitter for iPhone,1.0,,https://pbs.twimg.com/media/C8SRpHNUIAARB3j.jpg,1.0,none,0.0,5730,25296
847842811428974592,2017-03-31 16:07:33+00:00,Rontu,Twitter for iPhone,1.2,,https://pbs.twimg.com/media/C8QkidrVYAQXQh7.jpg,1.0,Bernese_mountain_dog,0.951337,1522,5935
